Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010]
Latvia,LVA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,81.99649,84.6533,85.8833,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,61.46487,..,79.09348,87.35502,79.42326,74.99617,75.05281,72.31532,68.6139,67.485,65.76957,63.46797,64.24476,62.83046
Lesotho,LSO,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,26.3867,28.76607,27.45564,29.25864,28.62627,29.61583,31.13775,31.41095,31.59017,30.68055,32.12509,37.68797,40.53243
Liberia,LBR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,38.15246,..,..,..,..,..,..,..,35.5369,39.56119,..
Libya,LBY,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,73.28431,..,..,73.03103,83.18386,100.49505,108.48624,119.1067
Lithuania,LTU,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,81.93172,89.6527,79.46776,..,62.30227,82.59666,92.30698,100.02253,102.36271,..,..,..,..,..,..,..
Luxembourg,LUX,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.55313,96.21622,95.01025,..,102.05536
"Macao SAR, China",MAC,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,64.7589,..,66.85677,62.40376,..,..,..,..,..,75.30085,76.04766,76.94301,80.46282,87.35515,98.29374,102.6509,101.72702,96.5853,87.63982,86.19283,91.04957
"Macedonia, FYR",MKD,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,88.48668,88.89821,88.85117,89.98878,90.39278,..,91.64296,93.20391,94.16327,97.983,97.00392,92.99743,94.36786,94.98682,92.41177,90.2214,90.87859,88.76175
Madagascar,MDG,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,16.01637,14.91205,..,..,12.08659,..,13.8629,..,..,..,13.8652,12.95194,13.04165,13.96495,15.1711,17.83392,19.67216,21.89455,24.55717,26.67194,28.58687
Malawi,MWI,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,25.76191,28.37846,22.04198,35.51011,26.17092,49.672,47.72921,..,..,31.65838,..,..,..,..,..,16.73606,19.6954,17.79917,18.95663,19.6507,18.9538
Malaysia,MYS,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,90.77248,86.09919,87.71454,85.26018,84.12389,94.102,89.82948,85.58201,85.83902,86.12342,86.3723,85.93381,86.23227
Maldives,MDV,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.36512,85.9602,101.63225,106.95059,..,..
Mali,MLI,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,15.7738,16.43619,..,..,..,..,..,30.1528,33.38318,35.64062
Malta,MLT,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,50.62595,56.67155,65.00266,63.14179,63.05648,69.90162,70.42086,77.4643,84.01074,88.57766,87.67371,84.95763,88.0294,93.42699,95.53556,97.21979,100.73045,100.8547,98.17185,92.4741,95.44795
Marshall Islands,MHL,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,101.09748,..,..,104.49966,..,..,..,..,113.0531,116.98754,118.73638,..
Mauritania,MRT,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,11.10928,11.6245,11.26441,11.57397,13.17071,..,..,..,13.96147,..,17.27243,16.37493,16.59808,16.6171,17.67097,20.19859,16.84711,..,16.57396,..
Mauritius,MUS,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,62.96001,64.03805,57.41976,64.08376,69.77364,74.72613,70.80946,70.47244,74.17952,71.30778,75.39081,75.74141,74.481,78.03931,76.98481,80.51871,77.92941,78.40354,83.97787,84.12301,81.94318
Mexico,MEX,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,58.16248,57.29637,57.30534,57.1589,58.5339,59.82669,..,65.68062,..,..,68.67021,..,72.84164,75.46393,77.34389,79.1342,78.93891,79.83944,80.03053,81.57519,81.06503
"Micronesia, Fed. Sts.",FSM,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,85.99133,86.76442,..,..,72.77884,86.85348,80.4272,81.96587,86.21411,86.26014,88.84029,89.02025,86.31811,86.9908,86.87018,87.75343
Monaco,MCO,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,63.67312,108.91185,58.23526,..,57.67239,62.72053,66.6899,78.49331,79.93422,82.98392,89.76485,94.60912,93.69038,91.12395,91.33016,106.62593
Montenegro,MNE,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,32.99849,33.98095,31.89832,29.77937,32.78878,33.0937,..,32.51351,..,31.28787,33.1853,35.18184,38.80978,39.79607,41.36968,..,46.54695,50.84515,53.74536,58.87916,59.36314
Mozambique,MOZ,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,8.99536,..,8.81436,8.63403,8.51129,9.13535,..,..,..,2.68632,3.77138,..,5.66351,..,7.19222,9.57241,10.49884,13.15239,16.96315,18.90828,20.22643
Myanmar,MMR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,29.29156,32.59379,33.4021,34.23069,34.99299,40.09882,39.90512,41.79515,40.35221,..,43.93931,43.84068
Namibia,NAM,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,44.6112,..,48.2849,51.07862,53.43104,53.76938,53.49992,53.46251,52.93388,..,..,..,..,60.95291,61.29736,..,58.83983,60.83091,58.25922
Nauru,NRU,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,38.18182,..,..,32.90598,31.79724,..,..,..,..,..,..,..,..
Nepal,NPL,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,34.33401,37.19858,..,..,..,..,..,..,39.07777,42.6846,46.53744,49.02565,48.22919,..,..,..,..,61.61787,..,68.31882
Netherlands,NLD,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,62.59927,62.67066,64.46369,..,..,..,..,..,..,62.36727,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,29.76284,27.84761,27.94292,29.74894,33.09407,..,..,..,43.98388,44.94488,45.91555,49.43719,..,54.56027,59.31903,61.25518,63.69282,61.12479,..,67.05199
Niger,NER,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,5.10378,5.25437,5.14718,..,..,..,..,6.57346,..,..,5.10017,5.1692,4.67437,5.04537,7.03333,7.28015,8.06067,7.78733,9.07583,9.1826,9.00476
Nigeria,NGA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,100.76057,97.72871,97.28363,96.88155,96.9888,97.37737,100.88954,102.2377,103.03355,102.28255,100.52959,98.26026,98.566
Oman,OMN,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,35.98649,..,50.1989,..,57.58388,63.0329,66.49016,60.4894,..,..,74.2921,82.21981,82.96672,83.28541,..,..,..,..,..,105.60203,..
Pakistan,PAK,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.3901,34.00878,..,..,40.78134,41.98979,41.60013
Palau,PLW,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.99427,..,..,..,..,..,..
Panama,PAN,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.56079,47.66522,66.15416,66.36468,66.26265,68.12978,69.85677
Papua New Guinea,PNG,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,15.56211,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,71.03161,71.32397,69.77507,70.52679,87.53916,..,81.44023,80.23308,69.45984,70.56353
Peru,PER,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,68.51554,..,..,..,..,79.01212,81.77648,85.16034,..,83.89121,83.39728,86.82726,..,86.98182,89.08383,88.58806
Philippines,PHL,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,66.03656,..,68.33489,..,..,..,..,..,69.69798,69.27495,..,67.69762,68.70123,72.10511,81.6035,78.6735,75.51051,68.11446,80.6005,77.62092,..
Poland,POL,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,98.45985,98.97199,97.54732,98.19707,98.35946,93.84551,90.3578,94.44022,95.98608,97.12217,..,..,91.33307,92.6886,94.88278,95.32391,..,..,..,..,..
Portugal,PRT,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,52.19601,56.44482,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,59.86985,66.47764,64.75357,77.42419,78.7525,77.6045,77.80186,..,..,..,..,..,..,..,..,107.89062,99.34516,93.0083,106.90885,113.24795,..
Romania,ROU,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,76.57817,..,..,79.56962,77.23803,..,82.27252,..,86.25693,87.9126,87.82156,89.36229,87.83706,84.06718,90.36732,93.62321,95.00608,92.71799
Russian Federation,RUS,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,86.07752,..,..,..,..,89.59244,..,88.2808,90.76853,89.48207,83.79674,80.35689,75.02161,72.25256,71.7748,71.74444,..
Rwanda,RWA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,1.74847,1.66639,1.76545,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,111.89292,102.2653,97.8168,87.6793,96.23188,98.81499,96.71699,99.4302,94.86101,92.6734,95.01348,97.41779,96.37294,102.2794,..,108.21607,108.59729
San Marino,SMR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.27517,98.7055
Sao Tome and Principe,STP,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,25.2465,31.82054,35.43599,..,32.72977,31.38606,..,30.76923
Saudi Arabia,SAU,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.8435,..,82.88815,85.86001,..,99.16587
Senegal,SEN,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,12.93603,..,16.28787,..,..,..,12.68305,13.04262,..,..,13.7399,13.49824,14.47794,19.83233,17.79413,19.95492,22.58627,30.9158,25.76341,27.08257,30.27542
Serbia,SRB,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.10051,95.19115,95.53899,94.59862
Seychelles,SYC,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,89.7546,96.85185,103.55805,..,..,..,103.70828,105.24044,99.38462,94.53861,95.30547,100.32808,..,111.61377,..,107.87037,108.37802,104.40165,108.35694
Sierra Leone,SLE,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,22.82752,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.81491,72.30257,..
Sint Maarten (Dutch part),SXM,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,92.66164,91.29205,..,..,93.69273,..,..,..,..,..,..,83.54955,83.00556,86.44378,82.60073,83.06521,81.07569,83.78673
Slovenia,SVN,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,86.57983,87.57758,91.01828,90.87068,..,..,93.20278,91.78717,98.30243,100.35184,96.24744,..,..,95.85712,..,..,100.20852,98.21594
Solomon Islands,SLB,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,31.75493,..,45.7294,..,..,..,..,..,..,..,..
Somalia,SOM,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,53.91792,..,..,..,..,..,..,..,79.60894,77.0171,..,93.55038,79.42862,75.7217,..,..,..,..,..,..
South Sudan,SSD,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,93.05873,..,..,91.93179,94.98201,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.3125,80.61919
Sri Lanka,LKA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,60.86599,61.12212,61.46717,..,..,..,..,..,83.42714,..,..,89.44952,90.42172,93.17539,..,97.09541,100.73134,97.34135,94.29965,91.41265,97.64774
St. Kitts and Nevis,KNA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,102.9703,..,94.63519,91.68467,..,..,116.11765,112.42533,107.74648,103.74574
St. Lucia,LCA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,78.57356,81.11373,77.22513,75.08641,72.68307,71.0864,75.1854,..,85.74315,85.42989,110.27576,99.70362
St. Martin (French part),MAF,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,58.8764,72.64065,74.56621,..,..,110.41185,..,113.29887
Sudan,SDN,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.67982
Suriname,SUR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.71373,39.41156,40.75358,42.99363
Swaziland,SWZ,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,33.98774,39.12534,42.59966,39.96205,40.2558,40.04608,38.61849,..,39.63144,34.17617,32.38291,31.9146,33.05708,30.52652,34.04423,36.73937,41.54408,43.829,..,43.71801,46.57092
Sweden,SWE,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.6386,93.22889
Switzerland,CHE,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,96.81962,..,..,..,..,97.19387,97.72244,..,..,95.91973,93.04419,93.09616
Syrian Arab Republic,SYR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,48.37587,47.47485,48.6738,46.64827,46.12406,..,..,..,..,47.18952,47.38193,48.253,49.59405,52.96876,57.44834,61.25998,61.06385,62.92918,67.26345,66.66091,67.34042
Tajikistan,TJK,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,87.59146,..,88.53299,..,88.7266,85.30265,69.69311,65.09693,86.08126,84.25961,85.20605,90.25597,89.58812,87.69006,84.65488,93.28876
Tanzania,TZA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,6.34569,7.15127,7.51153,9.16086,..,..,14.15533,21.07652,..
Thailand,THA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.25893,..,..,..
Timor-Leste,TLS,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.98673,68.14971,74.97438
Togo,TGO,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,13.67906,13.16177,14.13997,..,12.14582,15.78436,15.94947,..,..,20.81372,22.56189,26.32291,29.55772,31.81125,34.49311,38.71804,39.02514,33.13486,34.9458,..,35.13167
Tonga,TON,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,115.77503,..,..,..,..,..,82.61793,..,98.47151,..,105.07831,79.25311,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,77.1959,..,..,69.26602,67.33791,..,69.26092,..,74.26597,..,91.18093,82.52875,76.03502,..,89.60558,90.13119,94.09007,80.89414
Tunisia,TUN,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,34.15551,45.23278,42.29719,44.9344,48.98733,51.01496,52.03609,56.0122,..,..,..,..,..,..,70.81387,69.53263,67.49616,..,72.08019,80.89613,74.28211
Turkey,TUR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,34.91387,38.67779,41.66831,..,..,..,..,..,..,..,..,..,..,..,86.43937,90.94936,90.02802,92.61201,96.36707,93.20163,101.90527
Turkmenistan,TKM,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,9.91011,..,..,..,..,14.75789,15.24895,18.26791,19.13436,19.00445,..,20.73611,22.46871,23.76279,25.19778,27.75024
Ukraine,UKR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,95.36239,95.55304,93.65996,92.32701,89.30081,..,..,..,..,98.48524,98.96073,103.64152,105.65146,108.77475,105.68083,105.78709,101.04526,99.1465,101.33024,61.85929,115.60138
United Arab Emirates,ARE,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,63.302,66.47312,70.4955,74.16902,82.91335,83.81112,..,80.07851,..,..,85.36216,83.20612,77.41347,75.88409,78.76207,76.87828,76.19454,66.76283,..,66.2452,66.31722
United Kingdom,GBR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,60.4608,..,..,69.79398,73.1654,74.26498,72.67789,70.44759,68.15984,65.75226,69.56151,72.9664,74.12025
Uzbekistan,UZB,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,102.16671,11.13547,94.37169,99.24796,96.50474,92.25661,92.1856,98.72512,101.85408,97.66378,97.57049,100.44452
Vanuatu,VUT,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,24.36862,..,..,..,23.98871,..,..,33.70709,..,..,40.31277,..,28.53546,..,..,..,53.80605
"Venezuela, RB",VEN,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,41.96842,42.76544,43.33768,43.49995,..,..,45.19457,47.64877,..,47.08574,50.18974,53.26976,56.4418,58.26426,62.51118,65.88201,67.78794,72.54688,77.17127,77.13059,75.43837
Vietnam,VNM,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,66.46119,68.32851,66.94292,72.19061,..,..,86.66015,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,65.05422,65.17326,67.47369,69.76311,73.80862,81.53399,..,85.0949,88.08039,84.30341,90.27428,81.62847
"Yemen, Rep.",YEM,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,39.90736,..,46.02281,..,..,..,45.08258,..,..,..,..,45.20455
Zambia,ZMB,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,23.76811,25.97087,36.1622,..,35.67844,40.07035,..,49.22621,64.27655,62.93073,59.26108
Zimbabwe,ZWE,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 04/27/2017,,,,,,,,,,,,,,,,,,,,,,,,
